"File","Offset","Pointers","Japanese","English","width","height","lineheight","English","English","English","English"
"opb/PartsDesc.opb","0x2231","0x1 0x880","白銀鋼弾Ｖ5","Silver Bullet V5",102,14,14,"Silver Bullet V5","Silver Bullet V5","White Silver Steel Bullet V5","&Silver Bullet V5"
"opb/PartsDesc.opb","0x223e","0x1 0x884","射撃ダメージ＋３０％"," ・ Shooting damage +30%",240,64,16,"Shooting damage +30%","Shooting damage +30%","Shooting damage +30%","Shooting damage +30%"
"opb/PartsDesc.opb","0x2253","0x1 0x888","　銀色に輝くレアメタル“白銀鋼”で弾
丸を包み、貫通力を増大させる。","Bullets coated in a sparkling silvery metal, {Silver Steel}, with increased penetration force.",240,64,16,"Bullets coated in a sparkling silvery metal, {Silver Steel} with increased penetration force.","　銀色に輝くレアメタル“白銀鋼”で弾
丸を包み、貫通力を増大させる。","　銀色に輝くレアメタル“白銀鋼”で弾
丸を包み、貫通力を増大させる。","　銀色に輝くレアメタル“白銀鋼”で弾
丸を包み、貫通力を増大させる。"
"opb/PartsDesc.opb","0x2298","0x1 0x894","水晶振動機Ｖ１","Quartz Crystal V1",102,14,14,"Quartz Crystal V1","Quartz Crystal V1","Quartz Crystal V1","&Quartz Crystal V1"
"opb/PartsDesc.opb","0x22a7","0x1 0x898","超兵器ダメージ＋１０％"," ・ Super Weapon damage +10%",240,64,16,"Super Weapon damage +10%","Super Weapon damage +10%","Super Weapon damage +10%","Super Weapon damage +10%"
"opb/PartsDesc.opb","0x22be","0x1 0x89c","　超兵器のパワーを増幅する装置。

/c5※超兵器として扱われる武器は、人形の
　説明文に記載/c3","A device that amplifies the power of Super Weapons.
/c5* Weapons that qualify as Super Weapons are listed in each Puppet's instructions./c3",240,64,16,"A device that amplifies the power of Super Weapons. /c5* The weapons that qualify as Super Weapons are listed in each mech's instructions./c3","A device that amplifies the power of Super Weapons. /c5* The weapons that qualify as Super Weapons are listed in each Puppet's instructions./c3","A device that amplifies the power of Super Weapons.

/c5* Weapons considered Super Weapons are
listed in the Puppet's description./c3","A device that amplifies the power of Super Weapons. /c5* The weapons that qualify as Super Weapons are listed in each Puppet's instructions./c3"
"opb/PartsDesc.opb","0x231d","0x1 0x8a8","水晶振動機Ｖ２","Quartz Crystal V2",102,14,14,"Quartz Crystal V2","Quartz Crystal V2","Quartz Crystal V2","&Quartz Crystal V2"
"opb/PartsDesc.opb","0x232c","0x1 0x8ac","超兵器ダメージ＋１5％"," ・ Super Weapon damage +15%",240,64,16,"Super Weapon damage +15%","Super Weapon damage +15%","Super Weapon damage +15%","Super Weapon damage +15%"
"opb/PartsDesc.opb","0x2343","0x1 0x8b0","　超兵器のパワーを増幅する装置。

/c5※超兵器として扱われる武器は、人形の
　説明文に記載/c3","A device that amplifies the power of Super Weapons.
/c5* Weapons that qualify as Super Weapons are listed in each Puppet's instructions./c3",240,64,16,"A device that amplifies the power of Super Weapons. /c5* The weapons that qualify as Super Weapons are listed in each mech's instructions./c3","A device that amplifies the power of Super Weapons. /c5* The weapons that qualify as Super Weapons are listed in each Puppet's instructions./c3","A device that amplifies the power of Super Weapons.

/c5* Weapons considered Super Weapons are
listed in the Puppet's description./c3","A device that amplifies the power of Super Weapons. /c5* The weapons that qualify as Super Weapons are listed in each Puppet's instructions./c3"
"opb/PartsDesc.opb","0x23a2","0x1 0x8bc","水晶振動機Ｖ３","Quartz Crystal V3",102,14,14,"Quartz Crystal V3","Quartz Crystal V3","Quartz Crystal V3","&Quartz Crystal V3"
"opb/PartsDesc.opb","0x23b1","0x1 0x8c0","超兵器ダメージ＋２5％"," ・ Super Weapon damage +25%",240,64,16,"Super Weapon damage +25%","Super Weapon damage +25%","Super Weapon damage +25%","Super Weapon damage +25%"
"opb/PartsDesc.opb","0x23c8","0x1 0x8c4","　超兵器のパワーを増幅する装置。

/c5※超兵器として扱われる武器は、人形の
　説明文に記載/c3","A device that amplifies the power of Super Weapons.
/c5* Weapons that qualify as Super Weapons are listed in each Puppet's instructions./c3",240,64,16,"A device that amplifies the power of Super Weapons. /c5* The weapons that qualify as Super Weapons are listed in each mech's instructions./c3","A device that amplifies the power of Super Weapons. /c5* The weapons that qualify as Super Weapons are listed in each Puppet's instructions./c3","A device that amplifies the power of Super Weapons.

/c5* Weapons considered Super Weapons are
listed in the Puppet's description./c3","A device that amplifies the power of Super Weapons. /c5* The weapons that qualify as Super Weapons are listed in each Puppet's instructions./c3"
"opb/PartsDesc.opb","0x2427","0x1 0x8d0","水晶振動機Ｖ4","Quartz Crystal V4",102,14,14,"Quartz Crystal V4","Quartz Crystal V4","Quartz Crystal V4","&Quartz Crystal V4"
"opb/PartsDesc.opb","0x2436","0x1 0x8d4","超兵器ダメージ＋３5％"," ・ Super Weapon damage +35%",240,64,16,"Super Weapon damage +35%","Super Weapon damage +35%","Super Weapon damage +35%","Super Weapon damage +35%"
"opb/PartsDesc.opb","0x244d","0x1 0x8d8","　超兵器のパワーを増幅する装置。

/c5※超兵器として扱われる武器は、人形の
　説明文に記載/c3","A device that amplifies the power of Super Weapons.
/c5* Weapons that qualify as Super Weapons are listed in each Puppet's instructions./c3",240,64,16,"A device that amplifies the power of Super Weapons. /c5* The weapons that qualify as Super Weapons are listed in each mech's instructions./c3","A device that amplifies the power of Super Weapons. /c5* The weapons that qualify as Super Weapons are listed in each Puppet's instructions./c3","A device that amplifies the power of Super Weapons.

/c5* Weapons considered Super Weapons are
listed in the Puppet's description./c3","A device that amplifies the power of Super Weapons. /c5* The weapons that qualify as Super Weapons are listed in each Puppet's instructions./c3"
"opb/PartsDesc.opb","0x24ac","0x1 0x8e4","水晶振動機Ｖ5","Quartz Crystal V5",102,14,14,"Quartz Crystal V5","Quartz Crystal V5","Quartz Crystal V5","&Quartz Crystal V5"
"opb/PartsDesc.opb","0x24bb","0x1 0x8e8","超兵器ダメージ＋5０％"," ・ Super Weapon damage +50%",240,64,16,"Super Weapon damage +50%","Super Weapon damage +50%","Super Weapon damage +50%","Super Weapon damage +50%"
"opb/PartsDesc.opb","0x24d2","0x1 0x8ec","　超兵器のパワーを増幅する装置。

/c5※超兵器として扱われる武器は、人形の
　説明文に記載/c3","A device that amplifies the power of Super Weapons.
/c5* Weapons that qualify as Super Weapons are listed in each Puppet's instructions./c3",240,64,16,"A device that amplifies the power of Super Weapons. /c5* The weapons that qualify as Super Weapons are listed in each mech's instructions./c3","A device that amplifies the power of Super Weapons. /c5* The weapons that qualify as Super Weapons are listed in each Puppet's instructions./c3","A device that amplifies the power of Super Weapons.

/c5* Weapons considered Super Weapons are
listed in the Puppet's description./c3","A device that amplifies the power of Super Weapons. /c5* The weapons that qualify as Super Weapons are listed in each Puppet's instructions./c3"
"opb/PartsDesc.opb","0x2531","0x1 0x8f8","真鍮弦","Brass Bowstring",102,14,14,"Brass Bowstring","Brass Bowstring","Brass Bowstring","&Brass Bowstring"
"opb/PartsDesc.opb","0x2538","0x1 0x8fc","耐久力＋１5
弓のダメージが5％上昇
/c5※弓工房の人形のみ装備可能/c3"," ・ Stamina +15
 ・ Bow damage increased 5%
/c5* Equippable only by Bow Workshop Puppets./c3",240,64,16,"Stamina +15
Bow damage increased by 5%
/c5* Equippable only by Bow Workshop mechs./c3","Stamina +15
Bow damage increased 5%
/c5* Equippable only by Bow Workshop Puppets./c3","Stamina +15
Bow damage increased by 5%
/c5* Equippable only by Bow Workshop Puppets./c3","Stamina +15
Bow damage increased 5%
/c5* Equippable only by Bow Workshop Puppets./c3"
"opb/PartsDesc.opb","0x257f","0x1 0x900","　弓工房でのみ使われる特殊ワイヤー。
強度が高く、弓の破壊力を向上させる。","A special wire used only at the Bow Workshop. Increases the strength and improves the destructive power of the bow.",240,64,16,"A special wire used only at the Bow Workshop. Increases the strength and improves the destructive power of the bow.","　弓工房でのみ使われる特殊ワイヤー。
強度が高く、弓の破壊力を向上させる。","　弓工房でのみ使われる特殊ワイヤー。
強度が高く、弓の破壊力を向上させる。","　弓工房でのみ使われる特殊ワイヤー。
強度が高く、弓の破壊力を向上させる。"
"opb/PartsDesc.opb","0x25ca","0x1 0x90c","青銅弦","Bronze Bowstring",102,14,14,"Bronze Bowstring","Bronze Bowstring","Bronze Bowstring","&Bronze Bowstring"
"opb/PartsDesc.opb","0x25d1","0x1 0x910","耐久力＋３０
弓のダメージが１０％上昇
/c5※弓工房の人形のみ装備可能/c3"," ・ Stamina +30
 ・ Bow damage increased 10%
/c5* Equippable only by Bow Workshop Puppets./c3",240,64,16,"Stamina +30
Bow damage increased by 10%
/c5* Equippable only by Bow Workshop mechs./c3","Stamina +30
Bow damage increased 10%
/c5* Equippable only by Bow Workshop Puppets./c3","Stamina +30
Bow damage increased by 10%
/c5* Equippable only by Bow Workshop Puppets./c3","Stamina +30
Bow damage increased 10%
/c5* Equippable only by Bow Workshop Puppets./c3"
"opb/PartsDesc.opb","0x261a","0x1 0x914","　弓工房でのみ使われる特殊ワイヤー。
強度が高く、弓の破壊力を向上させる。","A special wire used only at the Bow Workshop. Increases the strength and improves the destructive power of the bow.",240,64,16,"A special wire used only at the Bow Workshop. Increases the strength and improves the destructive power of the bow.","　弓工房でのみ使われる特殊ワイヤー。
強度が高く、弓の破壊力を向上させる。","　弓工房でのみ使われる特殊ワイヤー。
強度が高く、弓の破壊力を向上させる。","　弓工房でのみ使われる特殊ワイヤー。
強度が高く、弓の破壊力を向上させる。"
"opb/PartsDesc.opb","0x2665","0x1 0x920","鋼鉄弦","Steel Bowstring",102,14,14,"Steel Bowstring","Steel Bowstring","Steel Bowstring","&Steel Bowstring"
"opb/PartsDesc.opb","0x266c","0x1 0x924","耐久力＋６０
弓のダメージが１5％上昇
/c5※弓工房の人形のみ装備可能/c3"," ・ Stamina +60
 ・ Bow damage increased 15%
/c5* Equippable only by Bow Workshop Puppets./c3",240,64,16,"Stamina +60
Bow damage increased by 15%
/c5* Equippable only by Bow Workshop mechs./c3","Stamina +60
Bow damage increased 15%
/c5* Equippable only by Bow Workshop Puppets./c3","Stamina +60
Bow damage increased by 15%
/c5* Equippable only by Bow Workshop Puppets./c3","Stamina +60
Bow damage increased 15%
/c5* Equippable only by Bow Workshop Puppets./c3"
"opb/PartsDesc.opb","0x26b5","0x1 0x928","　弓工房でのみ使われる特殊ワイヤー。
強度が高く、弓の破壊力を向上させる。","A special wire used only at the Bow Workshop. Increases the strength and improves the destructive power of the bow.",240,64,16,"A special wire used only at the Bow Workshop. Increases the strength and improves the destructive power of the bow.","　弓工房でのみ使われる特殊ワイヤー。
強度が高く、弓の破壊力を向上させる。","　弓工房でのみ使われる特殊ワイヤー。
強度が高く、弓の破壊力を向上させる。","　弓工房でのみ使われる特殊ワイヤー。
強度が高く、弓の破壊力を向上させる。"
"opb/PartsDesc.opb","0x2700","0x1 0x934","白銀弦","Silver Bowstring",102,14,14,"Silver Bowstring","Silver Bowstring","White Silver Bowstring","&Silver Bowstring"
"opb/PartsDesc.opb","0x2707","0x1 0x938","耐久力＋１００
弓のダメージが２０％上昇
/c5※弓工房の人形のみ装備可能/c3"," ・ Stamina +100
 ・ Bow damage increased 20%
/c5* Equippable only by Bow Workshop Puppets./c3",240,64,16,"Stamina +100
Bow damage increased by 20%
/c5* Equippable only by Bow Workshop mechs./c3","Stamina +100
Bow damage increased 20%
/c5* Equippable only by Bow Workshop Puppets./c3","Stamina +100
Bow damage increased by 20%
/c5* Equippable only by Bow Workshop Puppets./c3","Stamina +100
Bow damage increased 20%
/c5* Equippable only by Bow Workshop Puppets./c3"
"opb/PartsDesc.opb","0x2752","0x1 0x93c","　弓工房でのみ使われる特殊ワイヤー。
強度が高く、弓の破壊力を向上させる。","A special wire used only at the Bow Workshop. Increases the strength and improves the destructive power of the bow.",240,64,16,"A special wire used only at the Bow Workshop. Increases the strength and improves the destructive power of the bow.","　弓工房でのみ使われる特殊ワイヤー。
強度が高く、弓の破壊力を向上させる。","　弓工房でのみ使われる特殊ワイヤー。
強度が高く、弓の破壊力を向上させる。","　弓工房でのみ使われる特殊ワイヤー。
強度が高く、弓の破壊力を向上させる。"
